,dien_tich,mat_tien,huong_nha,lat,long,gia_m2,do_rong_duong_ml,ten_phuong,sodo
16142,72.0,3.5989473684210527,KXĐ,21.0371453,105.8816577,120.0,Ngõ 1 ô tô,Phường Long Biên,1
16144,60.0,3.655263157894737,KXĐ,21.0750248,105.8920187,40.0,Ngõ 1 ô tô,Phường Gia Thụy,1
16145,120.0,3.683421052631579,KXĐ,21.0263113,105.8933379,116.0,Ngõ 1 ô tô,Phường Long Biên,1
16146,110.0,3.7115789473684213,KXĐ,21.0572943,105.8659848,69.81818181818181,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16147,80.0,3.7397368421052635,KXĐ,21.038754,105.9346501,41.25,Ngõ 1 ô tô,Phường Long Biên,1
16148,115.0,3.767894736842105,KXĐ,21.0655013,105.8883137,75.0,Ngõ 1 ô tô,Phường Thượng Thanh,1
16149,118.0,3.7960526315789473,KXĐ,21.0730344,105.8521396,34.74576271186441,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16150,80.0,3.8242105263157895,KXĐ,21.057218,105.865231,105.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16151,93.0,3.8523684210526317,KXĐ,21.0267986,105.9006428,112.90322580645162,Ngõ 1 ô tô,Phường Long Biên,1
16152,72.0,3.880526315789474,KXĐ,21.0572943,105.8659848,80.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16153,32.0,3.908684210526316,KXĐ,21.056117,105.8658584,42.1875,Ngõ 1 ô tô,Phường Ngọc Thụy,0
16155,36.0,3.965,KXĐ,21.0577733,105.8648808,55.55555555555556,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16156,127.0,3.993157894736842,KXĐ,21.0750248,105.8920187,22.440944881889763,Ngõ 1 ô tô,Phường Đức Giang,0
16157,130.0,4.021315789473684,KXĐ,21.056117,105.8658584,45.38461538461539,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16159,135.0,4.0776315789473685,KXĐ,21.0465833,105.8775243,48.14814814814815,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16160,40.0,4.105789473684211,KXĐ,21.0300783,105.9140335,105.0,Ngõ 1 ô tô,Phường Long Biên,0
16161,95.0,4.133947368421053,KXĐ,21.0435661,105.9147079,94.73684210526316,Ngõ 1 ô tô,Phường Việt Hưng,1
16162,100.0,4.162105263157895,KXĐ,21.0615466,105.8943294,99.0,Ngõ 1 ô tô,Phường Việt Hưng,1
16163,85.0,4.190263157894737,KXĐ,21.0385772,105.9336635,52.94117647058823,Ngõ 1 ô tô,Phường Long Biên,0
16164,54.0,4.218421052631579,KXĐ,21.0349208,105.919251,47.22222222222222,Ngõ 1 ô tô,Phường Long Biên,0
16165,52.0,4.2465789473684215,KXĐ,21.056117,105.8658584,80.76923076923077,Ngõ 1 ô tô,Phường Ngọc Thụy,0
16166,44.0,4.274736842105263,KXĐ,21.0216695,105.9141793,75.0,Ngõ 1 ô tô,Phường Thạch Bàn,0
16167,44.0,4.302894736842106,Đông Nam,21.0218618,105.9085869,75.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
16168,69.0,4.331052631578947,KXĐ,21.0745024,105.914787,28.26086956521739,Ngõ 1 ô tô,Phường Giang Biên,1
16169,54.0,4.359210526315789,KXĐ,21.0435661,105.9147079,37.03703703703704,Ngõ 1 ô tô,Phường Việt Hưng,0
16170,65.2,4.387368421052631,KXĐ,21.0098329,105.9051712,79.9079754601227,Ngõ 1 ô tô,Phường Cự Khối,1
16172,34.3,4.443684210526316,KXĐ,21.0621941,105.9163657,91.83673469387756,Ngõ 1 ô tô,Phường Giang Biên,1
16174,60.0,4.5,KXĐ,21.026,105.8931,66.66666666666667,Ngõ 1 ô tô,Phường Long Biên,1
16175,95.0,4.7,KXĐ,21.047147,105.8723326,64.0,Ngõ 1 ô tô,Phường Long Biên,0
16176,90.0,4.5,KXĐ,21.0656481,105.8980445,64.0,Ngõ 1 ô tô,Phường Đức Giang,0
16179,48.8,4.1,Đông Bắc,21.0371784,105.8730678,95.08196721311477,Ngõ 1 ô tô,Phường Long Biên,0
16188,88.4,7.777777777777779,KXĐ,21.0275059,105.9113798,52.99773755656109,Ngõ 1 ô tô,Phường Thạch Bàn,1
16189,69.0,4.5,KXĐ,21.0230051,105.9053707,68.57142857142857,Ngõ 1 ô tô,Phường Thạch Bàn,0
16190,90.0,4.84,Đông Nam,21.0218618,105.9085869,130.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
16191,31.0,4.17,KXĐ,21.0433311,105.8653021,75.80645161290323,Ngõ 1 ô tô,Phường Long Biên,0
16192,36.4,3.5,Đông Nam,21.0433311,105.8653021,42.03296703296704,Ngõ 1 ô tô,Phường Long Biên,1
16193,75.8,4.0,Tây Nam,21.0285735,105.9193383,66.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
16194,68.0,4.4,KXĐ,21.0719789,105.9005481,79.41176470588235,Ngõ 1 ô tô,Phường Đức Giang,0
16195,100.0,3.95,KXĐ,21.0656481,105.8980445,50.0,Ngõ 1 ô tô,Phường Đức Giang,0
16196,43.0,3.5,KXĐ,21.0433311,105.8653021,42.04545454545455,Ngõ 1 ô tô,Phường Long Biên,0
16197,53.0,4.0,KXĐ,21.0575538,105.9024322,94.33962264150944,Ngõ 1 ô tô,Phường Long Biên,0
16198,100.0,5.0,KXĐ,21.0674567,105.9200531,23.0,Ngõ 1 ô tô,Phường Long Biên,0
16199,45.0,4.5,Tây Bắc,21.0575538,105.9024322,70.0,Ngõ 1 ô tô,Phường Việt Hưng,1
16201,37.0,4.0,KXĐ,21.0437208,105.9259271,48.648648648648646,Ngõ 1 ô tô,Phường Long Biên,0
16203,50.0,5.0,KXĐ,21.0433311,105.8653021,83.0,Ngõ 1 ô tô,Phường Long Biên,1
16204,72.0,4.3,KXĐ,21.0656481,105.8980445,44.4,Ngõ 1 ô tô,Phường Đức Giang,1
16205,47.0,4.1,KXĐ,21.0678041,105.9001498,121.27659574468083,Ngõ 2 ô tô tránh,Phường Long Biên,0
16206,31.0,5.3,KXĐ,21.0527053,105.8998379,59.67741935483871,Ngõ 1 ô tô,Phường Việt Hưng,1
16207,90.0,6.5,KXĐ,21.0665367,105.859452,68.88888888888889,Ngõ 2 ô tô tránh,Phường Long Biên,0
16208,90.0,5.0,Tây Bắc,21.0233526,105.9079671,100.0,Ngõ 4 ô tô trở lên,Phường Thạch Bàn,0
16209,54.0,5.0,KXĐ,21.053419,105.8868173,127.77777777777776,Ngõ 2 ô tô tránh,Phường Long Biên,0
16210,90.0,4.87,Đông Nam,21.0260537,105.8985417,130.0,Ngõ 4 ô tô trở lên,Phường Long Biên,0
16211,72.0,4.3,KXĐ,21.0678041,105.9001498,44.44444444444444,Ngõ ngách,Phường Long Biên,0
16213,70.0,4.2,Đông Nam,21.0533486,105.9009639,72.0,Ngõ 2 ô tô tránh,Phường Long Biên,0
16214,100.0,4.25,KXĐ,21.0233526,105.9079671,64.0,Ngõ 1 ô tô,Phường Long Biên,0
16215,47.0,4.3,KXĐ,21.0548635,105.8884966,52.12765957446808,Ngõ 1 ô tô,Phường Long Biên,0
16216,61.0,4.359999999999999,KXĐ,21.056117,105.8658584,49.18032786885246,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16217,80.0,4.42,KXĐ,21.06175,105.9173,90.0,Ngõ 1 ô tô,Phường Giang Biên,1
16218,45.0,4.4799999999999995,Đông Bắc,21.0218618,105.9085869,63.333333333333336,Ngõ 1 ô tô,Phường Thạch Bàn,1
16219,90.0,4.54,KXĐ,21.0681568,105.8897499,76.66666666666667,Ngõ 1 ô tô,Phường Thượng Thanh,0
16220,31.0,4.6,Đông Bắc,21.0566774,105.8957567,58.70967741935484,Ngõ 1 ô tô,Phường Việt Hưng,1
16221,44.0,4.66,Đông Nam,21.0218618,105.9085869,75.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
16222,100.0,4.72,Tây Bắc,21.0568767,105.9171515,120.0,Ngõ 1 ô tô,Phường Giang Biên,1
16223,44.0,4.78,Đông Nam,21.0280989,105.8931653,68.18181818181819,Ngõ 1 ô tô,Phường Thạch Bàn,1
16224,90.0,4.84,KXĐ,21.038754,105.9346501,46.66666666666666,Ngõ 1 ô tô,Phường Long Biên,1
16225,40.0,4.9,KXĐ,21.0495394,105.8834124,115.0,Ngõ 1 ô tô,Phường Long Biên,1
16226,76.0,4.96,KXĐ,21.0308787,105.8881981,55.26315789473684,Ngõ 1 ô tô,Phường Long Biên,1
16227,102.0,5.0200000000000005,KXĐ,21.0104989,105.9096443,47.549019607843135,Ngõ 1 ô tô,Phường Long Biên,1
16228,80.0,5.08,KXĐ,21.0283604,105.9195609,47.5,Ngõ 1 ô tô,Phường Thạch Bàn,1
16229,51.7,5.140000000000001,Tây Nam,21.0623951,105.9159601,49.32301740812379,Ngõ 1 ô tô,Phường Giang Biên,1
16230,120.0,5.2,Tây,21.056117,105.8658584,60.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16231,45.0,5.26,KXĐ,21.0588582,105.8583873,60.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16232,38.0,5.32,Đông Bắc,21.0104989,105.9096443,128.94736842105263,Ngõ 1 ô tô,Phường Long Biên,1
16233,92.0,8.6,KXĐ,21.0566774,105.8957567,44.56521739130435,Ngõ 1 ô tô,Phường Việt Hưng,1
16234,72.0,4.7,Tây Nam,21.0674567,105.9200531,35.5,Ngõ 1 ô tô,Phường Giang Biên,0
16236,96.0,4.68,KXĐ,21.0701691,105.9068373,44.270833333333336,Ngõ 1 ô tô,Phường Đức Giang,1
16237,73.0,5.97,Đông Nam,21.0655013,105.8883137,75.34246575342466,Ngõ 1 ô tô,Phường Thượng Thanh,0
16238,68.5,4.03,Tây Bắc,21.053984,105.887428,76.0,Ngõ 1 ô tô,Phường Long Biên,1
16239,115.0,4.5,KXĐ,21.056117,105.8658584,59.130434782608695,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16240,38.0,4.833333333333333,KXĐ,21.0104989,105.9096443,128.94736842105263,Ngõ 1 ô tô,Phường Cự Khối,1
16241,80.0,5.166666666666667,KXĐ,21.0250451,105.9078847,62.5,Ngõ 1 ô tô,Phường Thạch Bàn,1
16242,66.0,5.5,Tây,21.0104989,105.9096443,78.93939393939394,Ngõ 1 ô tô,Phường Long Biên,0
16243,80.0,5.39,Đông Nam,21.0575538,105.9024322,130.0,Ngõ 1 ô tô,Phường Việt Hưng,0
16244,68.0,4.25,Đông Bắc,21.0674567,105.9200531,84.11764705882354,Ngõ 1 ô tô,Phường Giang Biên,1
16245,78.0,5.0,Tây Nam,21.0437208,105.9259271,80.0,Ngõ 1 ô tô,Phường Long Biên,0
16246,42.0,5.0,KXĐ,21.0104989,105.9096443,116.66666666666669,Ngõ 1 ô tô,Phường Cự Khối,1
16247,60.0,5.0,KXĐ,21.0405733,105.8776605,80.0,Ngõ 1 ô tô,Phường Bồ Đề,1
16248,78.0,5.0,Tây Nam,21.0383592,105.9339701,80.0,Ngõ 1 ô tô,Phường Long Biên,1
16249,30.0,4.676666666666667,KXĐ,21.0260537,105.8985417,69.66666666666667,Ngõ 4 ô tô trở lên,Phường Long Biên,0
16250,43.0,4.3533333333333335,KXĐ,21.0098329,105.9051712,44.18604651162791,Ngõ 1 ô tô,Phường Cự Khối,1
16251,61.0,4.03,KXĐ,21.0294886,105.8982686,80.0,Ngõ 1 ô tô,Phường Long Biên,0
16252,92.6,5.0,Tây Nam,21.0437208,105.9259271,120.95032397408208,Ngõ 4 ô tô trở lên,Phường Long Biên,0
16253,93.0,5.0,KXĐ,21.0437208,105.9259271,120.43010752688171,Ngõ 4 ô tô trở lên,Phường Phúc Lợi,0
16254,41.4,5.111111111111111,KXĐ,21.0260537,105.8985417,118.35748792270532,Ngõ 1 ô tô,Phường Cự Khối,1
16255,90.0,5.222222222222222,KXĐ,21.0250451,105.9078847,65.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
16256,130.0,5.333333333333333,KXĐ,21.0588582,105.8583873,63.07692307692308,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16257,52.0,5.444444444444445,KXĐ,21.0244365,105.8982491,45.19230769230769,Ngõ 1 ô tô,Phường Long Biên,1
16258,73.7,5.555555555555555,KXĐ,21.0104989,105.9096443,75.49525101763908,Ngõ 1 ô tô,Phường Cự Khối,1
16259,51.0,5.666666666666667,KXĐ,21.0216695,105.9141793,58.8235294117647,Ngõ 1 ô tô,Phường Thạch Bàn,1
16260,57.0,5.777777777777778,KXĐ,21.0437208,105.9259271,54.3859649122807,Ngõ 1 ô tô,Phường Phúc Lợi,1
16261,92.5,5.888888888888889,KXĐ,21.0288671,105.8840044,60.0,Ngõ 1 ô tô,Phường Long Biên,1
16262,60.0,6.0,KXĐ,21.0407327,105.896559,111.66666666666669,Ngõ 1 ô tô,Phường Phúc Đồng,0
16263,70.0,5.75,KXĐ,21.056117,105.8658584,52.85714285714285,Ngõ 1 ô tô,Phường Ngọc Thụy,0
16264,65.0,5.5,KXĐ,21.0104989,105.9096443,60.76923076923077,Ngõ 1 ô tô,Phường Cự Khối,1
16265,75.6,5.25,KXĐ,21.0288671,105.8840044,54.23280423280424,Ngõ 1 ô tô,Phường Long Biên,1
16266,108.0,5.0,Đông Bắc,21.0437208,105.9259271,35.0,Ngõ 1 ô tô,Phường Long Biên,1
16267,31.0,4.0,KXĐ,21.0379429,105.8770127,77.41935483870968,Ngõ 1 ô tô,Phường Long Biên,1
16268,50.0,4.0,KXĐ,21.0437208,105.9259271,70.0,Ngõ 1 ô tô,Phường Long Biên,0
16270,68.0,4.25,KXĐ,21.0674567,105.9200531,84.11764705882354,Ngõ 4 ô tô trở lên,Phường Giang Biên,0
16272,30.0,8.83,KXĐ,21.0260537,105.8985417,69.66666666666667,Ngõ 4 ô tô trở lên,Phường Long Biên,0
16273,47.0,7.66,KXĐ,21.026428,105.8930876,52.12765957446808,Ngõ 1 ô tô,Phường Long Biên,1
16274,55.0,6.49,KXĐ,21.026428,105.8930876,54.54545454545455,Ngõ 1 ô tô,Phường Long Biên,1
16275,38.0,5.32,Đông Bắc,21.0502778,105.8772992,128.94736842105263,Ngõ 4 ô tô trở lên,Phường Long Biên,0
16276,79.5,5.3,Tây,21.0233526,105.9079671,62.893081761006286,Ngõ 2 ô tô tránh,Phường Long Biên,0
16277,45.0,5.264705882352941,KXĐ,21.0216845,105.8953979,64.44444444444444,Ngõ 1 ô tô,Phường Long Biên,1
16278,47.0,5.229411764705882,KXĐ,21.0349208,105.919251,47.87234042553192,Ngõ 1 ô tô,Phường Long Biên,1
16279,140.0,5.194117647058824,KXĐ,21.0628972,105.8821068,58.21428571428572,Ngõ 1 ô tô,Phường Thượng Thanh,1
16280,46.0,5.158823529411764,KXĐ,21.0285735,105.9193383,58.69565217391305,Ngõ 1 ô tô,Phường Thạch Bàn,1
16281,55.0,5.123529411764705,KXĐ,21.056117,105.8658584,72.72727272727273,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16282,30.0,5.088235294117647,KXĐ,21.0098329,105.9051712,51.66666666666666,Ngõ 1 ô tô,Phường Long Biên,0
16283,81.0,5.052941176470588,KXĐ,21.0371784,105.8730678,67.90123456790124,Ngõ 1 ô tô,Phường Bồ Đề,1
16284,50.0,5.017647058823529,KXĐ,21.0660617,105.8704367,56.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16285,45.0,4.982352941176471,KXĐ,21.0626617,105.8954076,66.66666666666667,Ngõ 1 ô tô,Phường Đức Giang,1
16286,72.0,4.947058823529412,KXĐ,21.06229,105.8981502,50.0,Ngõ 1 ô tô,Phường Việt Hưng,0
16287,60.0,4.911764705882352,KXĐ,21.0435661,105.9147079,44.5,Ngõ 1 ô tô,Phường Việt Hưng,1
16288,92.0,4.876470588235294,KXĐ,21.0655827,105.8979852,54.34782608695652,Ngõ 1 ô tô,Phường Đức Giang,0
16289,60.0,4.841176470588235,KXĐ,21.0660617,105.8704367,50.833333333333336,Ngõ 1 ô tô,Phường Ngọc Thụy,0
16290,150.0,4.805882352941176,KXĐ,21.0218618,105.9085869,63.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
16291,81.0,4.770588235294118,KXĐ,21.0438304,105.8723803,39.50617283950617,Ngõ 1 ô tô,Phường Long Biên,0
16292,38.0,4.735294117647059,KXĐ,21.0484769,105.877798,94.73684210526316,Ngõ 1 ô tô,Phường Ngọc Lâm,1
16293,100.0,4.7,KXĐ,21.0648606,105.8975038,50.0,Ngõ 1 ô tô,Phường Thượng Thanh,1
16294,46.0,4.664705882352941,KXĐ,21.0674567,105.9200531,115.0,Ngõ 1 ô tô,Phường Giang Biên,0
16295,100.0,4.629411764705882,KXĐ,21.0396348,105.8824499,80.0,Ngõ 1 ô tô,Phường Long Biên,0
16296,81.0,4.594117647058823,KXĐ,21.029229,105.8852726,39.50617283950617,Ngõ 1 ô tô,Phường Thạch Bàn,0
16297,31.0,4.5588235294117645,Đông Nam,21.0681568,105.8897499,54.193548387096776,Ngõ 1 ô tô,Phường Thượng Thanh,1
16298,46.0,4.523529411764706,KXĐ,21.06229,105.8981502,67.3913043478261,Ngõ 1 ô tô,Phường Việt Hưng,1
16299,52.0,4.488235294117647,KXĐ,21.056117,105.8658584,66.34615384615384,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16300,93.0,4.452941176470588,KXĐ,21.0750248,105.8920187,45.16129032258065,Ngõ 1 ô tô,Phường Thượng Thanh,1
16301,98.0,4.41764705882353,KXĐ,21.0273956,105.8950695,46.93877551020408,Ngõ 1 ô tô,Phường Long Biên,1
16302,60.0,4.38235294117647,KXĐ,21.0401721,105.9024322,111.66666666666669,Ngõ 1 ô tô,Phường Phúc Đồng,1
16303,81.0,4.347058823529411,KXĐ,21.056117,105.8658584,51.851851851851855,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16304,100.0,4.311764705882353,KXĐ,21.0621941,105.9163657,52.5,Ngõ 1 ô tô,Phường Giang Biên,1
16305,40.0,4.276470588235294,KXĐ,21.0260537,105.8985417,60.0,Ngõ 2 ô tô tránh,Phường Long Biên,0
16306,86.0,4.241176470588235,KXĐ,21.0437208,105.9259271,44.76744186046512,Ngõ 1 ô tô,Phường Long Biên,0
16307,105.0,4.205882352941177,KXĐ,21.0437208,105.9259271,45.523809523809526,Ngõ 2 ô tô tránh,Phường Long Biên,0
16308,62.0,4.170588235294117,KXĐ,21.056117,105.8658584,41.935483870967744,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16310,32.0,4.1,KXĐ,21.056117,105.8658584,35.9375,Ngõ 1 ô tô,Phường Ngọc Thụy,0
16311,109.0,4.064705882352941,KXĐ,21.026428,105.8930876,53.211009174311926,Ngõ 1 ô tô,Phường Long Biên,1
16313,70.0,3.9941176470588236,KXĐ,21.056117,105.8658584,52.85714285714285,Ngõ 1 ô tô,Phường Ngọc Thụy,0
16314,36.0,3.958823529411765,KXĐ,21.0577733,105.8648808,55.55555555555556,Ngõ 1 ô tô,Phường Ngọc Thụy,0
16315,80.0,3.9235294117647057,KXĐ,21.0663998,105.8587337,24.0,Ngõ 1 ô tô,Phường Ngọc Thụy,0
16316,100.0,3.888235294117647,KXĐ,21.056117,105.8658584,53.0,Ngõ 1 ô tô,Phường Ngọc Thụy,0
16318,82.0,3.817647058823529,KXĐ,21.0663998,105.8587337,36.58536585365854,Ngõ 1 ô tô,Phường Ngọc Thụy,0
16319,63.0,3.7823529411764705,KXĐ,21.0663998,105.8587337,35.0,Ngõ 1 ô tô,Phường Ngọc Thụy,0
16320,112.0,3.7470588235294118,KXĐ,21.0663998,105.8587337,44.642857142857146,Ngõ 1 ô tô,Phường Ngọc Thụy,0
16321,70.0,3.711764705882353,KXĐ,21.056117,105.8658584,52.85714285714285,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16322,44.0,3.676470588235294,KXĐ,21.0216695,105.9141793,68.18181818181819,Ngõ 1 ô tô,Phường Thạch Bàn,0
16323,35.0,3.6411764705882352,KXĐ,21.0216695,105.9141793,50.57142857142857,Ngõ 1 ô tô,Phường Thạch Bàn,0
16325,9.0,3.5705882352941174,KXĐ,21.0502778,105.8772992,64.0,Ngõ 1 ô tô,Phường Bồ Đề,0
16326,90.0,3.5352941176470587,KXĐ,21.0437208,105.9259271,29.33333333333333,Ngõ 1 ô tô,Phường Long Biên,0
16327,36.6,3.5,KXĐ,21.0701691,105.9068373,73.77049180327869,Ngõ 1 ô tô,Phường Long Biên,0
16328,46.0,4.0,Bắc,21.0233526,105.9079671,46.73913043478261,Ngõ 1 ô tô,Phường Long Biên,0
16329,52.0,4.5,KXĐ,21.0548635,105.8884966,44.23076923076923,Ngõ 1 ô tô,Phường Long Biên,0
16330,95.0,5.0,KXĐ,21.0674567,105.9200531,26.5,Ngõ 1 ô tô,Phường Long Biên,0
16331,96.0,6.0,KXĐ,21.0394366,105.9131185,72.91666666666667,Ngõ 1 ô tô,Phường Long Biên,0
16332,66.0,7.0,KXĐ,21.0349479,105.918961,42.42424242424242,Ngõ 1 ô tô,Phường Long Biên,0
16335,56.0,6.075,KXĐ,21.0216695,105.9141793,47.32142857142857,Ngõ 1 ô tô,Phường Thạch Bàn,0
16336,60.0,5.112500000000001,KXĐ,21.0294886,105.8982686,80.0,Ngõ 1 ô tô,Phường Long Biên,1
16337,80.0,4.15,Đông Nam,21.0216845,105.8953979,55.0,Ngõ 1 ô tô,Phường Long Biên,0
16340,52.6,4.05,Tây,21.026428,105.8930876,82.0,Ngõ 1 ô tô,Phường Long Biên,1
16341,50.0,3.6,KXĐ,21.056117,105.8658584,36.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16342,70.0,7.0,KXĐ,21.0674567,105.9200531,64.0,Ngõ 1 ô tô,Phường Giang Biên,0
16344,73.0,5.0,KXĐ,21.0674328,105.9179597,79.45205479452055,Ngõ 1 ô tô,Phường Giang Biên,1
16345,115.0,7.9,KXĐ,21.0625626,105.8801066,80.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16351,72.0,4.25,KXĐ,21.0516684,105.8708659,78.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16353,87.0,4.0,Tây Nam,21.0674567,105.9200531,48.27586206896552,Ngõ 1 ô tô,Phường Giang Biên,1
16354,50.0,4.0,KXĐ,21.0437208,105.9259271,68.0,Ngõ 1 ô tô,Phường Long Biên,1
16355,65.9,5.0,Bắc,21.0104989,105.9096443,75.87253414264036,Ngõ 1 ô tô,Phường Long Biên,1
16356,93.0,5.0,KXĐ,21.0384445,105.8762451,64.0,Ngõ 1 ô tô,Phường Long Biên,0
16357,50.0,5.0,KXĐ,21.056117,105.8658584,55.0,Ngõ 1 ô tô,Phường Ngọc Thụy,1
16359,50.0,4.0,Tây,21.0102057,105.9094515,88.0,Ngõ 1 ô tô,Phường Long Biên,1
16360,74.9,4.5,Tây Nam,21.0603809,105.898435,114.99332443257676,Ngõ 1 ô tô,Phường Việt Hưng,1
16362,41.7,5.32,Đông Bắc,21.0098329,105.9051712,117.50599520383692,Ngõ 1 ô tô,Phường Long Biên,1
16363,35.0,7.380000000000001,KXĐ,21.0433311,105.8653021,37.142857142857146,Ngõ 1 ô tô,Phường Long Biên,1
16364,60.0,9.440000000000001,KXĐ,21.0250451,105.9078847,61.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
16366,75.5,9.575,KXĐ,21.0216845,105.8953979,72.0,Ngõ 1 ô tô,Phường Long Biên,1
16367,64.0,7.65,KXĐ,21.0104989,105.9096443,60.0,Ngõ 1 ô tô,Phường Cự Khối,1
16368,74.0,5.725,KXĐ,21.0104989,105.9096443,66.0,Ngõ 1 ô tô,Phường Cự Khối,1
16369,45.0,3.8,Tây Bắc,21.0533486,105.9009639,70.0,Ngõ 1 ô tô,Phường Long Biên,0
16370,80.0,4.2,Tây Bắc,21.0308787,105.8881981,83.75,Ngõ 1 ô tô,Phường Long Biên,1
16373,63.0,4.5,Bắc,21.0104989,105.9096443,62.698412698412696,Ngõ 1 ô tô,Phường Long Biên,1
16374,40.0,4.0,KXĐ,21.0233526,105.9079671,58.0,Ngõ 1 ô tô,Phường Thạch Bàn,0
16375,62.7,4.5,KXĐ,21.0502778,105.8772992,62.99840510366826,Ngõ 4 ô tô trở lên,Phường Long Biên,0
16376,62.0,5.0,Đông Bắc,21.0216837,105.8954151,70.96774193548387,Ngõ 2 ô tô tránh,Phường Long Biên,0
16378,74.0,4.875,KXĐ,21.0395434,105.898051,54.729729729729726,Ngõ 1 ô tô,Phường Phúc Đồng,0
16379,40.0,4.8125,KXĐ,21.0628972,105.8821068,55.0,Ngõ 1 ô tô,Phường Thượng Thanh,1
16381,56.0,4.6875,KXĐ,21.0233526,105.9079671,47.32142857142857,Ngõ 1 ô tô,Phường Long Biên,0
16382,50.0,4.625,KXĐ,21.056117,105.8658584,53.0,Ngõ 1 ô tô,Phường Ngọc Thụy,0
16383,75.8,4.5625,Tây Nam,21.0548635,105.8884966,66.0,Ngõ 1 ô tô,Phường Long Biên,0
16384,69.0,4.5,KXĐ,21.0285735,105.9193383,69.56521739130434,Ngõ 1 ô tô,Phường Thạch Bàn,1
16385,60.0,5.0,Tây Nam,21.0764178,105.9023035,52.0,Ngõ 1 ô tô,Phường Thượng Thanh,1
16387,52.0,4.6,KXĐ,21.0433311,105.8653021,56.730769230769226,Ngõ 1 ô tô,Phường Long Biên,1
16388,80.0,5.3,Tây,21.0230051,105.9053707,62.5,Ngõ 1 ô tô,Phường Thạch Bàn,0
16389,90.0,5.65,KXĐ,21.0218618,105.9085869,130.0,Ngõ 1 ô tô,Phường Thạch Bàn,1
16390,72.0,6.0,Đông Nam,21.0437208,105.9259271,82.0,Ngõ 1 ô tô,Phường Long Biên,1
16391,52.0,4.0,KXĐ,21.0233526,105.9079671,48.07692307692308,Ngõ ngách,Phường Long Biên,0
16393,52.5,4.2,Bắc,21.0674567,105.9200531,59.04761904761905,Ngõ 1 ô tô,Phường Giang Biên,0
16395,60.0,5.0,Tây Nam,21.0548635,105.8884966,52.0,Ngõ 4 ô tô trở lên,Phường Long Biên,0
16396,46.5,3.95,Tây Bắc,21.0563696,105.8878669,63.483870967741936,Ngõ 1 ô tô,Phường Thượng Thanh,1
16397,36.5,3.5,KXĐ,21.0665367,105.859452,30.136986301369863,Ngõ 1 ô tô,Phường Long Biên,0
16398,74.0,4.97,Nam,21.0226345,105.908808,64.0,Ngõ 1 ô tô,Phường Long Biên,1
16399,86.0,5.0,Nam,21.0059693,105.896559,75.0,Ngõ 4 ô tô trở lên,Phường Cự Khối,0
16400,62.0,5.0,Đông Bắc,21.0433311,105.8653021,70.96774193548387,Ngõ 1 ô tô,Phường Long Biên,0
16401,63.0,5.0,Bắc,21.0433311,105.8653021,77.77777777777777,Ngõ 1 ô tô,Phường Long Biên,1
16402,36.0,5.9,Bắc,21.0575538,105.9024322,55.55555555555556,Ngõ ngách,Phường Long Biên,0
16404,76.0,4.06,Tây Bắc,21.0273736,105.8859084,70.39473684210526,Ngõ 1 ô tô,Phường Long Biên,1
16405,72.0,6.0,Đông Nam,21.0433311,105.8653021,82.0,Ngõ 1 ô tô,Phường Long Biên,1
16406,72.0,6.0,Đông Nam,21.0433311,105.8653021,81.94444444444444,Ngõ 1 ô tô,Phường Long Biên,0
16407,33.0,4.0,KXĐ,21.0665367,105.859452,36.36363636363637,Ngõ ngách,Phường Long Biên,0
16409,30.5,5.0,Tây Nam,21.0299506,105.9138843,59.67213114754098,Ngõ 1 ô tô,Phường Thạch Bàn,1
16410,88.0,4.0,Tây Nam,21.0674567,105.9200531,48.0,Ngõ 1 ô tô,Phường Long Biên,0
16411,72.0,6.0,Đông Nam,21.0433311,105.8653021,81.0,Ngõ 1 ô tô,Phường Long Biên,1
